id,customer_id,amount,currency,status,failure_reason,event_type,days_overdue,created_at
55693163-5613-41fb-bd39-e13cf6096241,676b384d-bb96-4aee-91cd-ad3cdfd10604,1147.91,INR,abandoned,checkout_abandoned,checkout_abandoned,1,2026-07-10T04:33:51.175565+00:00
3a46e3bc-2d97-4da5-acc8-308a0901a4d8,0ffeebc3-e0ee-4e5c-998b-aa0c7cce0268,4578.87,INR,success,,payment_success,0,2026-07-15T19:30:51.175565+00:00
9c60dccb-f810-4611-bfd2-27905c6e735d,96c141b4-ea00-4c8e-adbd-7e37b285a1be,3588.72,INR,success,,payment_success,0,2026-07-03T21:04:51.175565+00:00
5eb0f7ac-a013-41ac-8a6e-87799fcafffe,f0800457-f42d-479c-922f-e195417cef2b,850.93,INR,abandoned,checkout_abandoned,checkout_abandoned,14,2026-05-29T07:31:51.175565+00:00
05d1a646-0646-4364-bba7-6926b8ce3851,e38c4dcb-33cb-4bb7-a7d0-457c56a8762c,10028.97,INR,success,,payment_success,0,2026-08-09T23:56:51.175565+00:00
0a37e42a-a3af-48ff-a707-417d337b6246,eecdf93e-5e95-4a2f-b39e-8d2d8c8183cd,5120.34,INR,failed,card_declined,subscription_failed,28,2026-08-04T19:34:51.175565+00:00
d9e6a7ec-040b-41be-98e0-710549a3d6d5,deb681b3-fa6c-4000-b22b-289c3d60912a,499.0,INR,success,,payment_success,0,2026-05-26T18:58:51.175565+00:00
620270e0-c3d3-47e3-bc11-b79a42014932,16d29eee-4ef3-4e8e-93a1-1777b220bcc9,1931.58,INR,success,,payment_success,0,2026-08-06T21:18:51.175565+00:00
281b92eb-80a3-4709-a130-ac9b152e6742,766c8876-5f80-4a46-9aba-80a180af4ef6,710.08,INR,success,,payment_success,0,2026-07-01T06:05:51.175565+00:00
dddaeebe-3f37-44cf-b8e8-fafa6817eb24,ad358cf6-0a0e-49ee-b679-ee9f8dabcb32,2610.55,INR,failed,insufficient_funds,payment_failed,16,2026-07-29T13:46:51.175565+00:00
96f9b233-dcf2-4e28-85d7-3bd04c2e24aa,85a2dcef-5fed-44fb-9cfc-4570ca2deec8,2461.07,INR,success,,payment_success,0,2026-06-12T18:30:51.175565+00:00
cac1a315-da51-41e2-a9c3-cd75fbb56fad,9dd53540-7732-4d3e-9dd6-cf27795203e4,5194.76,INR,failed,insufficient_funds,payment_failed,8,2026-08-09T21:09:51.175565+00:00
9e97b300-1294-44c9-a865-ab0117059b2a,d26d2b4f-44a9-43a8-96c6-a169223d4d15,7561.42,INR,success,,payment_success,0,2026-08-16T07:02:51.175565+00:00
4d7d2816-f2f4-4870-9e37-23a744b9ed86,a1bbc281-fd6a-4e00-8cd8-33b5ad9678f6,892.19,INR,success,,payment_success,0,2026-08-06T12:33:51.175565+00:00
91d33856-a931-481f-8c2a-9159a60b3bfa,ec5f6327-32e6-49ba-a7fb-f0105bcde705,1871.38,INR,success,,payment_success,0,2026-07-03T13:43:51.175565+00:00
4badf467-730e-4c81-b7cc-23c873ac4298,7879e648-c259-4096-a958-8efb7b1eb035,872.27,INR,success,,payment_success,0,2026-06-01T09:22:51.175565+00:00
b47ce9d7-bf04-4fac-a5fc-3ba1672f1f61,22f23475-94ad-476a-8b22-4ac5c848785a,1204.84,INR,success,,payment_success,0,2026-06-21T14:05:51.175565+00:00
3d7aa6bb-aa82-4c96-a7b7-df0f83616be2,bbfe81a5-7d4c-4298-a1b4-81a7fb738809,14373.31,INR,abandoned,checkout_abandoned,checkout_abandoned,2,2026-06-07T12:44:51.175565+00:00
0a016416-9f14-4c61-a70e-62b4e7a99544,e0fc036a-baf9-4bb7-a52e-d0480611b9ab,3118.91,INR,failed,card_declined,subscription_failed,29,2026-06-27T09:20:51.175565+00:00
fbecccf4-08e9-4dba-9120-7a9cd9015baf,df493bba-43fd-4025-affb-fc6f75a54d9b,499.0,INR,success,,payment_success,0,2026-06-08T07:01:51.175565+00:00
b625905e-20f4-49fa-b2e0-9a3bd598a625,3a4a480c-8f94-4637-a062-4b5ac79c188a,28431.38,INR,overdue,payment_overdue,invoice_overdue,44,2026-05-30T13:41:51.175565+00:00
0fb8543b-881c-4b13-b29c-261721f87345,0bd478b2-23bd-40db-9ae6-b3303865d43c,2935.08,INR,failed,insufficient_funds,payment_failed,14,2026-06-23T11:03:51.175565+00:00
d2a362e3-7d5c-45e4-ad86-062ff41e40df,2d80b942-1bcf-40a3-be4c-a09ed4652150,33047.36,INR,success,,payment_success,0,2026-07-11T07:17:51.175565+00:00
5bd6bedc-9a75-4f18-ab24-bcb197886c3d,0275f4eb-cb1f-477d-896b-e55e2cb0b3bb,915.96,INR,success,,payment_success,0,2026-08-09T15:34:51.175565+00:00
6d73cf1b-316e-4fd1-9e03-e7a93ba08415,bfb92485-2ee3-4a94-b065-41711b4caf37,2389.44,INR,success,,payment_success,0,2026-07-03T18:17:51.175565+00:00
a6978b95-02fd-436c-99a6-7024a0b0b164,ce76ef2c-efcc-4ae4-adb8-890ea1ac8cd0,1292.3,INR,abandoned,checkout_abandoned,checkout_abandoned,1,2026-07-17T10:15:51.175565+00:00
1fc0f42f-ad36-433b-a85d-e440ec1d9e4f,f1f90891-4056-40cd-a07e-ba6471215314,1903.56,INR,success,,payment_success,0,2026-05-28T20:00:51.175565+00:00
79c43d47-a245-42da-9cbc-25bba102d2fa,324c0c6b-8ae5-439f-8767-ed1d080cb62b,3170.25,INR,success,,payment_success,0,2026-08-13T16:50:51.175565+00:00
0e38b3fb-a689-45eb-8ec3-9ec4d1f50967,b28cb063-09e7-45e0-b0ca-b0ec37403c00,1328.65,INR,overdue,payment_overdue,invoice_overdue,11,2026-07-04T15:46:51.175565+00:00
4d89cc85-24d5-45c9-bcd2-ebdb6d0c917c,c479e7b0-e455-4664-8ca4-213627ed72ec,1092.18,INR,success,,payment_success,0,2026-08-22T12:10:51.175565+00:00
61750943-f01d-4809-95f2-f75a6d37af44,e5ea62c9-be2b-46df-aef6-092f8cbfd3c0,3176.7,INR,success,,payment_success,0,2026-07-21T22:57:51.175565+00:00
38ae0912-148b-4313-af6f-ab23ccc66f89,599bc249-3788-4c3e-b828-3b0ae59965ae,1400.98,INR,success,,payment_success,0,2026-08-12T08:11:51.175565+00:00
3e4d3f75-b9fb-499e-8638-fe6048979063,156a3b5a-d5f1-42da-b98c-fbe0f711abdf,2062.03,INR,success,,payment_success,0,2026-06-12T21:54:51.175565+00:00
e110d09d-6be4-4e29-9c49-3232f3d1bd79,2ce4e1ae-d02e-4e94-b054-9ebea3cea83b,1686.61,INR,failed,insufficient_funds,payment_failed,4,2026-07-12T06:55:51.175565+00:00
99049c5a-488c-4286-a0a6-2b9ec7eea112,b2132c76-3765-41bc-9ce5-1dac95fecbda,4013.73,INR,success,,payment_success,0,2026-06-29T13:13:51.175565+00:00
c328822a-10dd-4cdb-ae8b-4c99d03a6f7d,81058b82-a6d5-4050-b953-d65a684a63b2,1585.35,INR,success,,payment_success,0,2026-07-30T11:06:51.175565+00:00
0c19a397-7533-4628-9ed3-9abd16055f1c,bd421c16-bf37-477c-b4e3-150b741fae22,2413.43,INR,abandoned,checkout_abandoned,checkout_abandoned,1,2026-08-12T00:24:51.175565+00:00
bc7f5af1-88e0-4575-a4e3-e9c0336d2b96,6518f562-7e30-4af6-9649-bd6913a55be3,5554.03,INR,success,,payment_success,0,2026-06-18T13:57:51.175565+00:00
3b436ae8-e5c4-4169-bc91-0cf2069900d7,4c69f551-b7c2-4c8f-88f8-8e6fd0e89f57,662.48,INR,abandoned,checkout_abandoned,checkout_abandoned,3,2026-08-10T19:05:51.175565+00:00
62aae221-cd9c-4b8d-81ce-7a1683dbeead,81d40a4e-a2a2-45d4-81c7-8b8c84138ba2,1028.3,INR,success,,payment_success,0,2026-07-24T14:36:51.175565+00:00
ede73edf-f8a3-42a5-a386-e22ffca4e059,cf11ec81-8348-4113-abfa-c2bdd7f35043,9728.01,INR,success,,payment_success,0,2026-06-16T16:59:51.175565+00:00
8eec468a-ab5d-4340-b81b-5139e9ce04f0,c8d6affa-b10b-44a5-8b80-547dd4c60ba4,5148.03,INR,success,,payment_success,0,2026-08-04T17:35:51.175565+00:00
7208b4d2-7f6b-4d4c-9593-8b6f693aee10,1907bf8e-01fa-488c-9b85-fbde778866b3,6042.66,INR,success,,payment_success,0,2026-07-06T07:25:51.175565+00:00
d6125d04-7eb6-4241-bbcf-ebf9a89ceb13,cf4fca5d-e4f2-45fb-badf-f68b5f7f5dc5,3410.97,INR,success,,payment_success,0,2026-06-02T21:31:51.175565+00:00
9932bb6a-8357-4351-9982-93dcf2a3bd97,688c1b79-d6fe-4028-905e-0c6e717974e8,6563.51,INR,success,,payment_success,0,2026-07-30T14:38:51.175565+00:00
cccda9e2-7b75-4faf-aa39-43242893e442,43a5bf39-b5d9-41e5-8295-7964564528d5,2613.4,INR,success,,payment_success,0,2026-08-08T11:03:51.175565+00:00
f19153e3-b9ce-48a4-929c-d94065e087b3,1410d0f4-1924-4932-82dd-033b49197c98,2990.86,INR,success,,payment_success,0,2026-07-02T10:51:51.175565+00:00
3d127796-4110-44f4-9335-cc72c6cd1a6a,bf103be4-bd1e-4988-9a09-5c951bda9d71,2802.5,INR,success,,payment_success,0,2026-06-09T14:38:51.175565+00:00
b6758ccd-bff7-4ee9-80a6-1e95e3fdb660,e74bf9c7-5e20-43f7-98c6-c3be9545ae0d,2528.74,INR,overdue,payment_overdue,invoice_overdue,10,2026-08-03T19:39:51.175565+00:00
87ef02dd-c77e-4e49-a4b8-a637967a3e87,ee6f00aa-9b69-41af-b0ea-eb733b32b76c,2325.48,INR,success,,payment_success,0,2026-06-18T21:15:51.175565+00:00
325cf9c7-1471-4632-8da2-156337339f2d,e2e10535-a31a-4bc2-bd02-114b11b19eb1,1179.49,INR,success,,payment_success,0,2026-08-12T10:07:51.175565+00:00
e02e5814-5e63-4ac6-9560-7c4da6f1a308,29597360-a18b-41fa-905a-6a0e1a7445be,5447.49,INR,success,,payment_success,0,2026-08-17T13:32:51.175565+00:00
02fb8e65-32c1-473c-8bd9-ce96653854cd,ac11b1c0-1a76-47d4-b41d-b141367bb0bb,1090.42,INR,success,,payment_success,0,2026-08-06T02:50:51.175565+00:00
73f75ef5-9eab-48cc-bd2a-e3f67248c44c,adb912b6-ecc1-4c01-be3c-7d5e05dc9d17,1181.41,INR,failed,expired_card,subscription_failed,10,2026-07-05T19:04:51.175565+00:00
deb605aa-741f-4e14-bd57-13459666f9b1,fc221b65-7beb-4ed6-857a-30db0be8f1bd,4229.62,INR,failed,gateway_timeout,payment_failed,18,2026-06-15T01:12:51.175565+00:00
7b7d0fda-741a-4d5a-b945-2ecad38009bc,5e13593f-ff42-4e4e-be3c-77937b79f17b,20619.98,INR,abandoned,checkout_abandoned,checkout_abandoned,6,2026-07-05T00:54:51.175565+00:00
695cb11e-2264-42f0-85c8-4004fd3599aa,e155aa6f-419c-4270-825e-9bc869af4126,2767.87,INR,success,,payment_success,0,2026-07-30T11:12:51.175565+00:00
ab83e737-75a3-4c14-912f-f66e0c7f28ec,ae7df251-0d45-43ca-ac79-7ab7e91716a2,1355.28,INR,overdue,payment_overdue,invoice_overdue,17,2026-07-23T05:25:51.175565+00:00
0ab8724e-1714-4607-844d-ae42fd8e0514,edc38003-97f7-4c48-acc9-a9b94573ee3e,1376.73,INR,abandoned,checkout_abandoned,checkout_abandoned,10,2026-06-19T04:37:51.175565+00:00
1fed52b8-25f4-4af2-af70-a056b4b5b0f2,a8ca5812-a79f-447e-bbe3-b7275eb2b27f,2118.76,INR,success,,payment_success,0,2026-06-26T02:11:51.175565+00:00
b9049553-63ad-4f28-8da9-3985678c8254,d5c26bc8-4252-4957-87c8-625379a246d5,2678.88,INR,success,,payment_success,0,2026-06-05T23:25:51.175565+00:00
e4436979-9dc7-4b61-805d-c3f29ab540fd,73492b6a-2a25-42d5-b880-cc9ff2afe49c,1613.27,INR,success,,payment_success,0,2026-07-29T08:53:51.175565+00:00
fa546248-b856-431d-b678-9452ecc55462,cf7f92bc-ad00-4396-ad34-c69cbf7642a4,499.0,INR,success,,payment_success,0,2026-07-08T10:45:51.175565+00:00
bfc55ed4-8e29-488e-a60a-55f240ec130e,d5d1912e-cda1-4f68-83d8-2fa5689b5552,2724.46,INR,success,,payment_success,0,2026-06-17T12:15:51.175565+00:00
d377ffff-34b2-4b5a-9c03-10780124f4ab,bbe3006f-70fd-4229-9baf-28828a184e8e,992.33,INR,success,,payment_success,0,2026-05-25T02:27:51.175565+00:00
f725f8d1-2284-4a67-bc7e-a4e4ee982228,d429603a-50f3-4812-a564-0135062e2152,499.0,INR,success,,payment_success,0,2026-07-15T08:19:51.175565+00:00
6ad45b1c-c058-4bff-9cfa-2b5ef0af23ad,3ed1b295-986a-4028-aec6-1eab3fd55ea5,972.52,INR,failed,insufficient_funds,payment_failed,8,2026-08-18T14:34:51.175565+00:00
6b30cd6b-83b8-41c8-9237-7009f96af0ed,5338fcb7-f53f-477a-b841-e1100eb05b2c,13642.16,INR,abandoned,checkout_abandoned,checkout_abandoned,11,2026-08-10T03:47:51.175565+00:00
de14ba49-f755-470a-852b-84365e397f2a,cbecce42-4b08-4112-842c-c9c8a5e1ed93,3501.65,INR,success,,payment_success,0,2026-07-31T16:25:51.175565+00:00
f1e120a6-1b67-4e51-93c9-78b6846dd928,16760e61-f619-4627-b335-3bdcf9caca50,7295.3,INR,success,,payment_success,0,2026-06-24T11:46:51.175565+00:00
3d6441f2-85e6-4b39-a367-bcf4b539caee,79394569-4a76-4f94-af00-658f4c1b2c91,11743.91,INR,success,,payment_success,0,2026-06-27T08:40:51.175565+00:00
91e66ef9-92f3-4509-a5fc-d63935307d92,53bb0d96-21fb-4d4d-843a-40db52171f6f,6457.54,INR,success,,payment_success,0,2026-07-09T11:14:51.175565+00:00
3d3879c2-6008-410f-92b1-10d49f10a90d,d195d5c2-b8bd-40d3-874f-956ad7999c5d,569.71,INR,success,,payment_success,0,2026-08-05T22:00:51.175565+00:00
3fbeca98-f14d-47b8-9259-71421ad4ca39,11faf1d4-62a0-4d4c-aa10-40066f6ba372,1770.01,INR,success,,payment_success,0,2026-08-08T16:28:51.175565+00:00
aa241029-e1d6-4efd-8f0f-9f0c1ea00859,a15622cc-4496-4d74-b085-d13a0443d134,499.0,INR,success,,payment_success,0,2026-06-27T08:25:51.175565+00:00
6f1d8054-19d9-4f88-a1b1-93bc0dbbea2d,187ac74f-267a-4cfb-b513-250d693dc3d4,4727.49,INR,success,,payment_success,0,2026-06-02T18:29:51.175565+00:00
5f0ced8d-0640-411e-aa2e-c6740a7d0a5b,f6509a3a-f436-42d6-8142-dc04ad4792b5,824.43,INR,success,,payment_success,0,2026-05-31T23:19:51.175565+00:00
9336d40a-55ff-4517-b1bb-2795e960601d,4e072eb2-6d61-42ce-9268-b79e462b8975,4412.94,INR,abandoned,checkout_abandoned,checkout_abandoned,3,2026-08-14T23:16:51.175565+00:00
ffd9fa2d-8497-4a4b-8310-3c3f5d3cc08d,72249e0e-485c-44c5-ac9a-d9640e98b384,1172.19,INR,success,,payment_success,0,2026-07-09T05:40:51.175565+00:00
358dd180-2b86-4ac5-8a26-f83f8c631c68,c60f8462-b9fc-4afb-b668-30b71cca386f,9135.04,INR,success,,payment_success,0,2026-08-14T04:45:51.175565+00:00
a1e8e635-1dd2-4641-8f7a-0939b4a5bdc7,b116feb2-93a7-4d06-b1aa-5ed734b59704,1115.32,INR,success,,payment_success,0,2026-08-02T16:53:51.175565+00:00
abf59272-fe2c-4bf3-af66-d38aa29dedc7,0e29a29b-d956-4a0d-9583-6b48ad1891b8,5923.4,INR,success,,payment_success,0,2026-07-01T06:19:51.175565+00:00
ad1f44fd-e6d8-43f2-a37e-6cf1f41f3063,0008741e-a79b-41f0-91b3-d233dcd5fda4,1249.56,INR,success,,payment_success,0,2026-06-17T14:22:51.175565+00:00
2aa315e3-df6e-4236-b66e-ebde1700f3c0,554f983b-3d91-4745-a521-4e5d7a9820f4,680.56,INR,abandoned,checkout_abandoned,checkout_abandoned,7,2026-07-22T15:03:51.175565+00:00
0381c12a-05fb-49e0-8074-9e14301f2f9e,81e940fb-bda4-481b-a2e0-34b32639c9f6,9319.25,INR,success,,payment_success,0,2026-07-06T20:35:51.175565+00:00
0dbd2f30-373c-49e4-a25c-37fa1c9cf5ec,797559bf-23e5-4111-bce8-01ea374c581f,499.0,INR,success,,payment_success,0,2026-07-19T12:34:51.175565+00:00
1c1e74cd-c0df-4894-8eba-f4b8593b755d,fb47fdb6-b7e7-4852-ac28-d2a15a876624,1997.03,INR,success,,payment_success,0,2026-06-19T05:52:51.175565+00:00
c9236025-c332-48db-96ea-898175ca878f,4bf7bcb9-1dbb-4abc-8de2-7238348b7844,576.15,INR,abandoned,checkout_abandoned,checkout_abandoned,5,2026-07-10T03:15:51.175565+00:00
1a7b1657-615c-4fc3-bfa4-9c20894fddb7,5d3c0399-ea80-4988-91ae-55eb05452247,2317.07,INR,success,,payment_success,0,2026-08-14T01:16:51.175565+00:00
7061ee45-76e7-4cb7-8ed5-08119c3e469e,19117fc2-c214-48c0-9dfd-142cbd1e4926,7174.31,INR,success,,payment_success,0,2026-05-30T15:26:51.175565+00:00
929323fb-4b34-436e-9116-664ed45db1f9,055e2b98-f82b-4dd6-acd3-d9580296b2bf,4794.83,INR,success,,payment_success,0,2026-08-01T09:01:51.175565+00:00
922edb51-6e1e-4e60-a1ab-eacb29d0f42c,4655458d-a61c-42f3-bd45-c308b2cbdfcc,804.3,INR,success,,payment_success,0,2026-08-20T22:23:51.175565+00:00
8d291367-5a16-490f-ba5e-d232a10fceaa,6991435e-b5e5-46e8-892d-a427be2b03dc,1015.31,INR,success,,payment_success,0,2026-08-20T06:03:51.175565+00:00
cebe7c91-dffc-40f3-9e48-7e24d3003d55,48ea34b9-b5cb-4692-b358-638d9c83c19a,2300.66,INR,success,,payment_success,0,2026-08-07T00:55:51.175565+00:00
7d176d41-7a8b-4190-afed-c3f4ea7df9fb,ded54399-993f-40ac-9aa0-832fc37afdeb,1719.17,INR,abandoned,checkout_abandoned,checkout_abandoned,10,2026-06-20T18:26:51.175565+00:00
3d8dc116-9a9b-4945-abbb-b5641857fb48,e5618406-4e14-462a-87e8-b173a4c094a2,1017.26,INR,success,,payment_success,0,2026-08-19T00:42:51.175565+00:00
501cd366-3c31-4652-b4f1-583932ffce03,f8205b18-92b5-44d8-8ec7-d890ee0e2238,4262.76,INR,success,,payment_success,0,2026-06-01T01:33:51.175565+00:00
b06aea1d-087a-4eaa-862b-faac4e814896,ec1e3eca-4b48-45a6-a9fa-c0d3e29f98fc,1465.06,INR,success,,payment_success,0,2026-06-23T06:07:51.175565+00:00
cf077168-cd8d-4285-8736-d59248de2055,3a842669-d753-4074-a34d-daaf2ba14731,503.12,INR,abandoned,checkout_abandoned,checkout_abandoned,9,2026-07-17T23:38:51.175565+00:00
9a6d9a1e-d0d1-4a15-aebc-50b9ed9df95d,ff2f2be2-600a-42eb-8b0f-12ebca845989,2169.13,INR,success,,payment_success,0,2026-06-12T04:51:51.175565+00:00
9d30606e-8a35-40ee-b860-24a50f5351cc,f60377d9-f69d-4f01-b538-ed07424ff52c,3882.69,INR,abandoned,checkout_abandoned,checkout_abandoned,2,2026-08-13T01:29:51.175565+00:00
08e6d777-723b-4b05-9c78-26d84f1312b6,1b862497-57b4-441c-917d-0501257de454,4231.71,INR,success,,payment_success,0,2026-08-16T11:44:51.175565+00:00
c971d715-de70-495b-a641-e533681dc991,c6a230fb-118a-46be-83b0-c58a896fe9af,2854.33,INR,success,,payment_success,0,2026-06-05T02:53:51.175565+00:00
7278a6e3-d5fd-4e11-91e1-b3bf9bbcf122,3549bd74-0355-4c25-b733-debd5cc11ff5,1556.36,INR,success,,payment_success,0,2026-07-02T04:54:51.175565+00:00
b9b36af4-45fe-4b4d-b038-a8b7960a9f9a,8ca9d1db-9e8d-4d25-9547-79c3e77586ac,1225.04,INR,success,,payment_success,0,2026-07-29T03:25:51.175565+00:00
60428e05-7e26-4913-ac0e-883fbb540792,8e8cb4c4-d369-412e-af52-bd68b724c5fa,2613.7,INR,overdue,payment_overdue,invoice_overdue,6,2026-07-31T17:06:51.175565+00:00
62cbea66-ec3b-4651-b4ef-9e47ea47ca19,6a9d92e8-8774-4ffa-a71e-52f76f1f27e2,1354.29,INR,success,,payment_success,0,2026-06-21T22:02:51.175565+00:00
af326451-130f-402d-a461-c03ac5cc668f,8aef2f5b-e53d-4cdb-87ae-516d52f7246e,2768.33,INR,success,,payment_success,0,2026-07-22T02:31:51.175565+00:00
e410c74c-a924-4302-8997-aa92485ce5ba,9b2c9b3f-e92c-4ac6-942c-3236d8d73df5,5242.86,INR,abandoned,checkout_abandoned,checkout_abandoned,14,2026-08-20T09:25:51.175565+00:00
6a6b7af6-34ae-40f0-8e84-765676757954,3b55040a-3e48-4764-af1f-9a3931464c06,1724.04,INR,success,,payment_success,0,2026-07-11T23:20:51.175565+00:00
02d606d9-aad2-42e6-baf1-ff32c9c58ae6,1b1a7863-817b-4853-90dd-b597184d1613,1640.01,INR,success,,payment_success,0,2026-06-10T16:04:51.175565+00:00
c3952d42-ed98-4ddc-92e5-b2e25e37f02b,115dd468-1597-4793-b311-9d35fc9c8024,4457.58,INR,success,,payment_success,0,2026-06-01T04:38:51.175565+00:00
a8d2aa9b-8a2d-4cbc-a256-fe66dd7db25a,e6e986db-3b1d-4322-8e38-987997ef50cf,1811.65,INR,success,,payment_success,0,2026-07-09T00:02:51.175565+00:00
67bfd31e-5c87-497a-8cb8-46b1ed931aeb,e7642eeb-26ec-4a75-91d7-62c293f68006,1728.78,INR,success,,payment_success,0,2026-06-27T00:12:51.175565+00:00
03c99e8c-15f5-4905-b98f-354f0f419a20,75eca38f-f813-4654-9bec-18a40e02c40f,1298.24,INR,success,,payment_success,0,2026-07-22T01:34:51.175565+00:00
913f8ad5-991a-4ee4-a0de-78266ca00ae6,7879e648-c259-4096-a958-8efb7b1eb035,2356.95,INR,failed,gateway_timeout,subscription_failed,5,2026-07-28T14:20:51.175565+00:00
3be4f51e-25b3-4d74-9a6b-b313667214c4,b8cd04a1-2ba9-4964-a9b6-29e53b0a00f2,2133.66,INR,overdue,payment_overdue,invoice_overdue,37,2026-08-05T22:26:51.175565+00:00
6c415276-6f1a-453c-a9c4-38ed142c4ef6,36511128-3fb5-4f51-a17a-6c87aa30caad,917.64,INR,success,,payment_success,0,2026-08-02T22:21:51.175565+00:00
52fef853-03b6-4ab0-bd58-86ffbbc02161,246c3b7b-6487-4ede-9648-dfbfbc277844,1525.59,INR,failed,card_declined,payment_failed,8,2026-08-21T14:19:51.175565+00:00
f120139c-10a7-48d5-9b91-c550ed235a18,e766039c-19d4-4351-b76c-a910a10c2072,2634.89,INR,failed,card_declined,payment_failed,12,2026-08-16T14:45:51.175565+00:00
cf486c2a-0b25-4838-b20c-c8238d5cb5b3,34844d16-7a4e-401b-8ed7-8ba0e91e2f59,4192.65,INR,success,,payment_success,0,2026-06-19T20:06:51.175565+00:00
f3c3ffcc-ced8-4c9c-a97e-af5bbaca742b,63f86b0a-9ce1-49e8-b270-0c936be31a2c,1713.73,INR,success,,payment_success,0,2026-06-14T10:26:51.175565+00:00
9f438982-dfc1-4bac-b2c0-6b9a576c4010,1fbaf915-f84c-419c-a567-902767e68a10,829.66,INR,success,,payment_success,0,2026-06-04T06:48:51.175565+00:00
49fab180-0734-4b6e-ba33-2b5723b2e612,179ff5e1-6454-4612-8947-e6ad050b1210,6368.09,INR,success,,payment_success,0,2026-07-28T08:08:51.175565+00:00
2dd8da45-263f-41fd-84a7-ffac1236eaea,2164ec03-77a9-472d-8d83-42684d9b1b34,2223.99,INR,failed,card_declined,payment_failed,14,2026-07-11T02:39:51.175565+00:00
584787b0-3cf0-4dd3-8944-3c5d0e66f126,cb220229-868c-487a-b51c-65c1fd809898,1822.93,INR,success,,payment_success,0,2026-05-31T18:39:51.175565+00:00
476c4680-cba4-41ce-b2b5-037bf7b4fcfa,7c356f60-3372-4b2d-b97d-35e0228e1b56,1725.78,INR,success,,payment_success,0,2026-06-15T17:35:51.175565+00:00
e3a636fe-501d-4f26-b133-afc97217865e,511a385e-752c-4531-be49-3775e72046d9,11941.02,INR,success,,payment_success,0,2026-06-09T22:12:51.175565+00:00
a71acf47-4523-4be5-98f3-a73cbb87d627,a1051694-3590-47b5-864e-9e1b294b0e65,1413.01,INR,success,,payment_success,0,2026-06-26T02:07:51.175565+00:00
61c56d87-c8d9-4ba3-8260-acd1aff2b3e4,424b5ee1-c124-49e2-89b6-c307f9711646,12923.4,INR,success,,payment_success,0,2026-08-17T10:25:51.175565+00:00
060cfc1a-bde1-443f-b781-fcea17d5738e,7c6bb3e3-389b-4040-aa63-78ef45803d3d,1732.36,INR,failed,card_declined,payment_failed,5,2026-07-04T00:17:51.175565+00:00
e41ef4eb-133a-421e-83b2-b75d4a1e0ee4,965907c9-2638-409b-a69a-2e46313862f9,3861.2,INR,failed,card_declined,payment_failed,12,2026-07-25T23:24:51.175565+00:00
e070e9f6-7980-4171-a281-dcd33519f5d9,8959cdf8-fbab-4673-91c5-56a018125a05,3172.67,INR,failed,gateway_timeout,payment_failed,17,2026-06-30T02:09:51.175565+00:00
cab39d67-4a0e-41fd-91fd-0e901d7a1108,88818099-d3a8-4b3b-92c0-a3932941d53c,1415.29,INR,failed,card_declined,subscription_failed,14,2026-06-25T01:35:51.175565+00:00
9705cf44-ac6c-44b9-8d2f-045d63ff5e03,9d5c4ef0-9078-4f41-9cee-5d7c2f5ee2b5,3300.67,INR,overdue,payment_overdue,invoice_overdue,29,2026-07-10T22:26:51.175565+00:00
351d0fda-9995-455b-b9ca-d27f5390d381,23b3e105-7708-4163-aaf5-a30e448d83e1,3599.17,INR,success,,payment_success,0,2026-07-16T18:02:51.175565+00:00
5f3f4cc1-0e90-41ab-9d92-65f0f13bb2b8,962d9212-e9fc-40ed-9a21-c341864c2c4f,960.14,INR,success,,payment_success,0,2026-06-09T16:08:51.175565+00:00
0786c3d1-a5a3-4e5e-819e-3032187c8268,6e8c9473-6fdc-4e92-84f5-72a83d1fe81c,5512.04,INR,overdue,payment_overdue,invoice_overdue,20,2026-07-28T15:29:51.175565+00:00
d418d91b-75f4-4b28-b93e-d7c2c746e356,9bc3803d-a101-4dd8-aa31-e980ac27c9d5,6014.53,INR,success,,payment_success,0,2026-07-29T02:09:51.175565+00:00
8d13d1ed-1780-4036-9cdc-ecd86f9f2c41,24edb6d5-ad47-4782-8fcf-bc1fa01861f7,1551.15,INR,abandoned,checkout_abandoned,checkout_abandoned,5,2026-08-13T11:56:51.175565+00:00
74d2acc6-e8da-473c-b81b-e0a2cf9a811a,a76d751d-f305-40b6-9210-58018c070f81,7941.5,INR,success,,payment_success,0,2026-08-07T11:53:51.175565+00:00
2c370424-c5da-4857-bd68-83b7b0017347,11a9b839-9637-411c-b301-dedadd29d87c,3229.88,INR,failed,insufficient_funds,payment_failed,7,2026-08-13T14:09:51.175565+00:00
5cb5fd6d-c328-4233-9a05-d2f7fdf2fef9,20de0e5a-2b45-4104-8cad-8280d1927d8d,2157.67,INR,abandoned,checkout_abandoned,checkout_abandoned,3,2026-08-12T10:39:51.175565+00:00
4f9f2af6-f169-4725-9da9-ea71a90a3746,6953ff70-3965-4ad3-a87a-6e69edcac753,5821.91,INR,success,,payment_success,0,2026-07-17T13:56:51.175565+00:00
3d9aa473-cdae-4e06-a770-153e07c3fffe,e945708d-b459-4ff1-9d60-3d3e3b876be3,2560.7,INR,success,,payment_success,0,2026-08-16T03:41:51.175565+00:00
838e7580-a5e6-464a-acf1-acb8c625f0c2,fc81fad1-1beb-487a-846b-9ab9604829b6,5667.6,INR,success,,payment_success,0,2026-07-31T23:19:51.175565+00:00
