id,customer_id,payment_id,risk_level,recovery_probability,status,assigned_channel,amount,created_at,recovered_at
a71a2a00-81a6-4b0c-95a8-6a407e41dfda,3f52023c-3a4d-457b-97f5-ee499c66a47b,e753014c-a687-4056-9e52-d6a22dd27171,low,0.812,lost,whatsapp,3169.94,2026-08-14T00:40:51.175565+00:00,
4400621c-a9e0-425b-86b4-375a73f2e868,ca858d51-369b-4bb8-a7e4-ce3e5a7f6bcd,40020086-5be6-441e-ace0-e52684da7a70,low,0.73,recovered,email,3848.06,2026-08-14T14:05:51.175565+00:00,2026-08-16T04:05:51.175565+00:00
3a5749a3-4426-451b-9817-27d6ffefa0c0,b54b92d6-5c17-43b6-99ab-ac08ec100a71,953170fa-db0c-456b-9e64-c207cc8bbadb,high,0.288,lost,voice_call,5143.54,2026-06-06T12:10:51.175565+00:00,
6242fd37-b370-47af-98ff-7d728c36b2bf,324c0c6b-8ae5-439f-8767-ed1d080cb62b,e7a8cd92-75bf-4026-a67d-763c652aa0ab,medium,0.494,recovered,email,2209.11,2026-07-16T18:03:51.175565+00:00,2026-07-18T02:03:51.175565+00:00
29d4fce5-e6ba-4c47-bd75-1cee034c397d,d8098b70-8aee-4fe6-bb35-9bdbb190f265,f97ba5d7-cfa1-4dba-bc9a-c399a4f0ffdf,low,0.902,lost,voice_call,5769.84,2026-06-12T01:49:51.175565+00:00,
74ded06f-8262-49f1-bd6f-01b974767f3c,1b4c89e7-ef7e-4693-920a-71bbe829604e,4a3f76f4-fd9b-45ee-aea5-a034741bce2a,low,0.686,recovered,whatsapp,499.0,2026-06-23T10:45:51.175565+00:00,2026-06-24T00:45:51.175565+00:00
caf35049-e2ad-4cb8-9aaf-f73f59d943eb,160bf97d-9e5b-41d2-935a-74686dca7707,13ab2a10-1266-4798-8cf1-983017e40d55,high,0.129,lost,voice_call,13454.54,2026-07-11T20:19:51.175565+00:00,
45b1a944-78ee-4673-8f3b-a1e0735320c5,38b49e49-0754-4e88-9e6b-64e7263b0536,47b2d399-a567-41ec-b854-962ef840fe23,medium,0.599,recovered,whatsapp,6224.65,2026-06-18T08:54:51.175565+00:00,2026-06-19T19:54:51.175565+00:00
3af2e35f-682c-4cda-8fea-332693bd4cbe,d65fd94b-832a-44b4-aa70-e20b4f816d27,cf655c24-821b-47aa-b844-faa6a7761d03,medium,0.367,lost,whatsapp,11886.26,2026-06-14T14:47:51.175565+00:00,
060516fc-0e71-479c-b0d0-5bb56ceb7e12,dfa27d93-cbc3-49b3-b300-7cbee0fb845d,2c694d02-e1e1-4270-898f-352b1a132561,low,0.751,recovered,email,1834.51,2026-05-25T11:24:51.175565+00:00,2026-05-25T17:24:51.175565+00:00
e024f37e-994b-4577-a248-b6b848be298e,4387c884-f529-43fc-b981-e5819aab719e,b6bd4615-51e0-430c-bb25-ab5cbcf89c95,medium,0.425,recovered,sms,1284.47,2026-06-09T17:10:51.175565+00:00,2026-06-10T04:10:51.175565+00:00
d8fc29fd-a298-4ecd-9034-19e8ac5fc8ca,24c46f84-c0ad-4fb4-9665-49ad35f3a92c,5d2dc2be-3a9c-42f0-b5b8-f6b7f40c9d2b,high,0.234,recovered,whatsapp,14624.29,2026-07-02T02:48:51.175565+00:00,2026-07-02T13:48:51.175565+00:00
bc391891-0fc7-4aef-a66c-33af4add3986,59474e66-35dc-479d-937e-fd0e72dd1831,5161c251-9fb5-45f7-ae81-904cd2dbab55,low,0.706,recovered,whatsapp,3700.69,2026-06-04T12:03:51.175565+00:00,2026-06-07T06:03:51.175565+00:00
f74953d4-0d0f-41eb-a67a-65b56bad2ada,5e06c934-7162-4347-bba4-1c5b45f6b885,03b6bac5-fcf3-4193-90a0-354272da58de,low,0.912,recovered,whatsapp,1676.29,2026-08-16T19:29:51.175565+00:00,2026-08-18T03:29:51.175565+00:00
5d9c67ca-afef-4158-81d5-de20f91bd391,0a06f9be-08ce-4b4c-b911-f43cac556d96,1d29c674-c4d6-4aaf-9261-36f64fe4a43b,low,0.734,recovered,email,2563.19,2026-07-29T00:16:51.175565+00:00,2026-07-30T10:16:51.175565+00:00
3dd18256-b1ec-42e1-b5a3-a36f97b36f2d,35e85af5-278b-4b0c-92a0-e9f2d918cc91,7fa8bcfb-5dd5-4110-a72d-c1ee730a153a,high,0.066,lost,whatsapp,4812.51,2026-07-12T01:30:51.175565+00:00,
64688247-bf9a-40c5-bf77-214fa7ca9a24,a95f945b-5c99-405c-a15d-bb0340dd6dd2,74aca186-df09-4c7d-9155-f414263b1091,medium,0.407,lost,sms,2794.83,2026-05-30T05:37:51.175565+00:00,
8618b58e-fa53-456d-8d44-550df9be5c2a,40928fd2-dc28-4874-9064-b2e0dd6cdc35,62adc28d-966c-4087-b083-de9b4579acd7,medium,0.475,lost,email,1610.46,2026-07-04T14:22:51.175565+00:00,
5f15c04a-b8ff-4932-afbb-7f584f38c672,39fdf414-2878-4698-a8d1-ab31ff58a1c0,1d958d6e-74a0-4386-8b88-322ea88a7b06,high,0.326,recovered,voice_call,10705.62,2026-08-15T00:32:51.175565+00:00,2026-08-17T21:32:51.175565+00:00
b803f9db-e6a9-4a98-ae75-e9054be84565,c0b2c013-b4f2-41ce-9e38-f424aafae231,044d6934-df37-4b85-9658-914da405385b,medium,0.401,recovered,email,10156.16,2026-06-08T11:07:51.175565+00:00,2026-06-09T10:07:51.175565+00:00
97d2f9b1-ca65-41b9-95ad-7b91709e1b31,a02eee79-6e70-4e47-b5a1-59f6bad4d5fb,89d4993c-fc87-428e-b816-ce209e6c3f55,low,0.84,recovered,sms,881.28,2026-08-02T18:20:51.175565+00:00,2026-08-05T14:20:51.175565+00:00
cda94433-179b-4419-981a-0030afeb723d,cece9e5c-c803-429b-ad71-6f155eae917b,19395c81-7c0a-4e76-bfa6-938eadfc7471,low,0.777,recovered,sms,5355.43,2026-08-13T18:18:51.175565+00:00,2026-08-14T14:18:51.175565+00:00
555e9471-01b0-4723-9961-3bd069adf95b,d702eadb-4d51-44c6-aca5-4ad45a2a6d1d,abce421a-a577-4322-8a03-78ec5c2cd1c1,medium,0.64,lost,email,2843.19,2026-07-14T14:59:51.175565+00:00,
d7abc35d-9c4a-4782-931d-0ec6a6315fa5,98bd843c-e229-4b12-943a-81ee176b6e77,12e76f46-cc73-4b4a-9ae1-6332a8da1a0f,low,0.682,recovered,voice_call,2201.79,2026-06-13T11:03:51.175565+00:00,2026-06-16T05:03:51.175565+00:00
2d8a2c6e-f510-40b4-8dad-b5092fd6bcab,4c576fc3-8bdc-4b0e-8af6-33f7515b62e8,df8cbb2c-999c-444d-8cc4-b288236279c5,high,0.336,recovered,whatsapp,13112.98,2026-07-28T18:35:51.175565+00:00,2026-07-29T10:35:51.175565+00:00
53bf3058-68bd-43a6-8989-00f2da74787b,88358e03-856f-457b-8af3-45c6da322349,9013a78c-e899-479b-bbd4-85d69a9b37bc,medium,0.478,recovered,email,1545.72,2026-07-03T03:24:51.175565+00:00,2026-07-03T14:24:51.175565+00:00
cbc6f75c-80aa-431c-84b6-40937d9f2f73,b9d626ec-4b16-4007-9875-1489287592d5,0b387682-40bb-486f-abe2-e3a87010e031,medium,0.524,lost,email,5593.06,2026-06-26T16:09:51.175565+00:00,
88f0a6eb-ca24-4ca6-9686-445a2e482643,4ce63464-990e-453f-91df-4fffbc372453,b076e8bb-9569-484d-a889-6709f6d3385e,medium,0.619,recovered,sms,1362.62,2026-06-28T22:39:51.175565+00:00,2026-06-30T21:39:51.175565+00:00
6f55093d-c8b0-40db-8dc5-b9d82cfff766,d5599afb-4101-4ad4-86ed-87b442719e69,45b832c2-73fe-4ac8-ba8c-92001e893e3e,medium,0.646,lost,email,792.19,2026-06-13T07:05:51.175565+00:00,
ea054d61-3c27-49d9-b210-4037332f5fe7,267de13b-4938-4a47-8fce-95f7a3d3f63c,dd3da344-f2bb-40d6-8ce0-bdf6dd25e08d,low,0.66,lost,email,4109.26,2026-08-16T18:20:51.175565+00:00,
055651a5-ace6-4ed9-becb-0ed44c30bad5,f98f7d19-379d-4cea-8ef2-fd1c039b09bc,c3adade1-7aaf-4b76-adc5-8bd7cd8f98cc,low,0.796,recovered,whatsapp,2166.6,2026-06-23T12:48:51.175565+00:00,2026-06-25T12:48:51.175565+00:00
cd2a58b6-f49a-4694-a14f-3cd592263033,885311c2-60bc-41f8-a5fb-3cfd51e8eff6,f4eda60f-e358-4734-9b5d-1bc93cd64f46,low,0.911,recovered,email,1273.55,2026-06-20T16:20:51.175565+00:00,2026-06-22T12:20:51.175565+00:00
1f0dc6e0-e11d-4d9b-acf2-2e8d6ab100e2,e9435dee-66cd-4032-812b-29f040b41dfe,966c9303-bd83-4bc7-95f0-a9c3a8f2ae3d,low,0.652,recovered,whatsapp,1317.37,2026-07-19T20:09:51.175565+00:00,2026-07-22T18:09:51.175565+00:00
b5da5381-c025-4899-9398-8c97a7a0b60a,f1abd3de-e51e-42f9-9d84-c57283478671,1b00b1a1-990f-4443-8ff6-fdb5ba7b3725,low,0.893,recovered,email,2039.38,2026-06-18T09:26:51.175565+00:00,2026-06-18T19:26:51.175565+00:00
0d884e11-80f6-4714-81c9-5a0ce33fb912,b81d2542-fb7b-4c37-8fe4-5a6eb847d074,1128ea81-1a44-442e-a729-8ff57b536750,low,0.697,lost,whatsapp,4787.39,2026-05-27T05:16:51.175565+00:00,
ff0f0faf-ac81-44b9-bdbe-e851ba90e469,562d3bf2-ad49-4d21-9cf9-bfb007f78d94,e6dd639d-a524-4059-88d1-203bb347914a,low,0.754,lost,whatsapp,3655.1,2026-06-06T09:52:51.175565+00:00,
5aa5877e-8cf2-4e99-882e-c50eb259193d,9f67502b-9784-4bbe-9007-5c72291d4fd7,5b69a082-9a28-4530-b408-4f930cb3f636,low,0.667,recovered,sms,774.78,2026-07-11T22:54:51.175565+00:00,2026-07-13T17:54:51.175565+00:00
7571b5fb-b4c3-49db-ab0d-43302f755b89,278c9f28-aafa-4550-8916-f0ce2b4af2d1,132c92e2-f09b-4cd0-b036-2638c5b82431,medium,0.631,recovered,email,2473.6,2026-07-17T20:18:51.175565+00:00,2026-07-20T09:18:51.175565+00:00
bcced269-9237-4f7e-a2f3-fddb332a7efe,8ca9d1db-9e8d-4d25-9547-79c3e77586ac,0085f711-da7b-430c-8368-27e2c93631dd,high,0.277,lost,whatsapp,1499.0,2026-05-31T13:26:51.175565+00:00,
d9a132a0-8029-4d50-9583-967843e845fa,eb49df56-06dc-4f2d-8ba3-572e8c92724e,b54528b0-4343-4c82-b14d-baa38dc7e0e3,low,0.89,recovered,whatsapp,1407.03,2026-06-18T16:21:51.175565+00:00,2026-06-20T07:21:51.175565+00:00
6b268509-8073-4531-bdf3-d2c5454a12bc,3a2772fd-de96-4b99-8798-fad3c2ec8236,f29534b6-ec5d-46c5-85a5-3a84b402fec0,low,0.836,recovered,sms,1788.59,2026-08-06T17:56:51.175565+00:00,2026-08-07T00:56:51.175565+00:00
8ad835da-2f75-403f-b888-9df44d9d289a,e70b1afa-aefd-4c5d-a6d2-5e89a5d1f107,cd5244f4-92bf-4b1b-a913-de0cdbc62c6d,low,0.673,recovered,whatsapp,846.03,2026-07-24T19:52:51.175565+00:00,2026-07-26T16:52:51.175565+00:00
dce16259-491c-401c-9967-b6860b350453,f5766415-b862-470d-9e29-48d1bc0e5aab,7ed15b0b-4221-436a-9c17-213c4aed539f,medium,0.646,recovered,sms,4143.34,2026-06-08T18:48:51.175565+00:00,2026-06-09T05:48:51.175565+00:00
9b566d6b-0ed5-4838-bb5c-903383b4b53e,19b09dc0-6ddc-42cd-9c8a-e5ce2bd09797,7c47ef43-3f19-400b-b69e-dc8f4d5b7241,high,0.332,lost,voice_call,2285.94,2026-08-15T14:32:51.175565+00:00,
20a84614-f2f4-4521-8c33-12971195962c,026321d6-98e2-4ebf-82c1-294a3401ce21,61e12f02-dd61-4825-a151-60cc7797420e,medium,0.583,lost,whatsapp,8218.22,2026-07-28T11:59:51.175565+00:00,
1c6b6c26-a4d0-4d42-befd-34a47fda8fae,f7a876a4-4f09-44d4-ae1e-7d3fc59265ff,b2805368-27cb-4d30-85ee-bd17eca3bd57,medium,0.488,recovered,email,3508.96,2026-08-02T07:18:51.175565+00:00,2026-08-03T06:18:51.175565+00:00
b920116f-0d92-46a6-9e09-adad1891bbf2,22e2f19d-12c3-435e-b863-3ecbdb101f4c,25fdbd86-8e9e-4669-baa5-8da72469538e,medium,0.462,recovered,whatsapp,1049.03,2026-07-11T14:29:51.175565+00:00,2026-07-13T06:29:51.175565+00:00
8dfda9bc-47f3-4015-ab61-69c1a9d58de9,179ee738-9d14-405a-8050-f045d63c391d,fc154689-592d-48d5-8f9a-26d394a88968,low,0.661,lost,whatsapp,814.44,2026-08-14T02:15:51.175565+00:00,
e867ee6b-dff2-4ce5-ba13-96d3451d4a25,9313cd1a-8689-4177-bd61-4b2853152a55,bda88054-63ec-4439-976a-7bee16de8d1b,low,0.724,recovered,email,1519.58,2026-05-25T07:43:51.175565+00:00,2026-05-28T06:43:51.175565+00:00
a06ed250-da55-4e7c-a8ae-8c4fbb85491a,f56177d8-9098-43bf-9ae3-d18408892276,c8158853-46b7-42e1-bca9-01ba515367f7,low,0.65,recovered,whatsapp,1415.98,2026-07-02T19:37:51.175565+00:00,2026-07-05T03:37:51.175565+00:00
549688cc-f046-45a9-b12e-d7a18c90c787,99881a77-6250-4357-8138-82d0a82c355e,8c1049a8-10fc-4d8b-bc90-7be74ba47d9f,medium,0.518,recovered,whatsapp,2231.66,2026-07-21T21:02:51.175565+00:00,2026-07-23T19:02:51.175565+00:00
0c53a9c6-ffb2-41bd-a8ee-e46b54612582,8e1300aa-872e-4e5b-bdca-c87e878d719e,17463e55-2954-414c-a30b-d3789400d4ee,medium,0.614,recovered,whatsapp,3592.09,2026-06-30T13:06:51.175565+00:00,2026-07-03T02:06:51.175565+00:00
4c719ca6-0861-4234-b6c6-d63989430884,f1a66a2a-cfab-4b20-b0f0-233eec26bc4a,c5818aae-f0d3-4b19-9f75-b77316be7e3b,medium,0.505,lost,email,6448.0,2026-06-04T13:07:51.175565+00:00,
811bc459-a1b3-4236-b3c4-c24222a41f0e,f79e1800-f3ff-4da8-a01b-2c6356101001,11eb7289-36ad-4afc-82ad-0427a2d2c530,medium,0.436,recovered,whatsapp,3636.61,2026-06-30T12:48:51.175565+00:00,2026-07-02T17:48:51.175565+00:00
2a64c950-f633-4d96-8d86-d28acd2492ed,90062e11-8def-4745-a7cf-909d413b8527,8bbfaced-7e0f-4d70-afe6-ea2e103ef70a,low,0.758,recovered,email,1644.44,2026-07-14T00:30:51.175565+00:00,2026-07-14T23:30:51.175565+00:00
c6c2a14b-9d15-43e6-9921-dc3a0d7f26cd,a4179f00-96cd-47d1-834d-0744600a77a0,d7dd54ca-e006-46ee-9a4d-4a127f18d50a,medium,0.422,recovered,email,3535.67,2026-05-28T00:07:51.175565+00:00,2026-05-28T13:07:51.175565+00:00
b9120d4d-d6dc-4e8d-80b4-baca9683641f,414e880c-6018-4efd-9a31-7812b11b9eab,b813de84-3f16-443c-ae00-e25acbbc1b26,low,0.794,recovered,voice_call,1787.61,2026-06-03T03:26:51.175565+00:00,2026-06-03T23:26:51.175565+00:00
441c9f89-f994-4383-9abc-8176615d9a81,649285aa-62c9-4891-a976-a6774ce78116,5037f2bc-421e-4d1e-b9a1-834dadf79e9c,low,0.786,contacted,voice_call,775.35,2026-08-20T22:41:51.175565+00:00,
b4567b6c-0375-41a8-818f-80e01c89f53b,8fc174bb-d55b-4098-8223-d5ef8c4e148e,ea4c81d4-a2c3-44d7-a3de-39d5b7d16ebf,low,0.731,recovered,whatsapp,2445.49,2026-06-01T21:09:51.175565+00:00,2026-06-02T04:09:51.175565+00:00
9ddb64b9-c0e2-45da-969e-051bf097a782,924d7326-f018-46a0-95ee-c7ccbdcfbe87,b2990a9d-6c64-422a-9057-cf6df5bbfea3,low,0.68,lost,sms,2075.5,2026-08-12T23:03:51.175565+00:00,
481b0385-4e73-4561-a675-89b146fc2c09,e958afb2-789d-4c74-b7d6-accef7533828,823bd820-d86a-4d86-85f9-398d4fb33148,medium,0.557,recovered,voice_call,3632.4,2026-06-02T05:18:51.175565+00:00,2026-06-03T16:18:51.175565+00:00
1d54ee36-cc03-4bb3-8a30-41bb660902b2,26f9c05d-855c-4e94-926b-267cebaf28e0,d91051aa-9f4e-4889-a7d0-504f988b63ec,medium,0.632,recovered,email,2832.56,2026-06-27T06:19:51.175565+00:00,2026-06-29T06:19:51.175565+00:00
0c730a31-0ab5-4c90-883b-b3a253967a0b,6d97b340-a5a0-48ea-a250-e3f7348f88af,21548503-a81b-4a4c-80b5-a05e24b5f9bc,high,0.264,recovered,whatsapp,1827.54,2026-06-20T23:52:51.175565+00:00,2026-06-21T17:52:51.175565+00:00
fc0382e2-5e70-4da9-8de2-acc580c2fb8e,e2e10535-a31a-4bc2-bd02-114b11b19eb1,f46227c4-48d7-4c00-88ee-310c83f56e0e,low,0.705,lost,sms,8333.01,2026-06-04T10:59:51.175565+00:00,
b02db4c7-7c44-401f-87db-ce51c8ed7f10,4b06aac7-945c-44e2-8c9d-107067910b4a,b0a160a3-a822-41fb-8bbb-93bb8462a123,low,0.714,recovered,email,2338.27,2026-08-06T03:08:51.175565+00:00,2026-08-09T00:08:51.175565+00:00
b3c26276-0770-479c-8736-0944fe59ab1b,1e8dbd64-d2b7-44e8-ab3d-19b5ed30f5bf,640c7d79-b5e0-4d81-a449-771d5eaf7ea7,low,0.691,recovered,email,6733.15,2026-06-14T13:35:51.175565+00:00,2026-06-14T23:35:51.175565+00:00
177ec60f-8f6f-4725-a5dc-9db96565ef71,eff08840-c16e-4dba-900a-bd4830f735ef,ae8d8a37-b841-4468-a09c-b50a43fde9a1,medium,0.621,lost,sms,3076.92,2026-06-04T09:02:51.175565+00:00,
635775e9-d56f-4d52-90e5-4cd016647b2b,dc17bc52-b10c-44da-8e19-ca57d0cbb32a,7a7158ce-c910-4bfd-b172-1b9fb2bb1a36,low,0.683,recovered,whatsapp,7132.74,2026-06-09T14:33:51.175565+00:00,2026-06-11T21:33:51.175565+00:00
eae69b91-98a0-44b9-af82-6dd64be3b1be,544c2ca1-66bf-4e9d-aee7-d907fbd69200,67e6103c-7d27-4c92-b799-55a3249da10c,medium,0.485,lost,whatsapp,3259.79,2026-07-26T17:40:51.175565+00:00,
bdc74cfd-51f2-4c99-9384-ebff7561bec9,411577d0-c12f-4224-81a3-51b6e50f5c7e,e618818e-070f-448e-acbf-d89d9741ff5e,low,0.897,recovered,email,957.73,2026-06-22T06:43:51.175565+00:00,2026-06-23T20:43:51.175565+00:00
1740b26c-7fc8-43d3-9752-8784cb60feda,3b55da78-5e25-4bca-ba5b-806071133dd6,1363fcf1-90bf-4d0f-bc4e-73d1eee2e9eb,medium,0.533,recovered,whatsapp,2176.07,2026-07-12T06:49:51.175565+00:00,2026-07-12T20:49:51.175565+00:00
e62a6815-2509-4fd0-ba14-d9e3ba5c5c06,555a6aec-3be4-4aa4-b49d-a8be1118ce94,e5c7ceb9-b385-48e4-8451-8ac7c61d4fd9,low,0.741,recovered,email,3414.18,2026-06-20T01:04:51.175565+00:00,2026-06-20T17:04:51.175565+00:00
cefba50c-c5c9-40d9-b7aa-eccef6a957de,102e88d8-5f85-4228-8af8-029cb31228c5,3835122b-36d9-4f4f-a891-f6c77e9f79af,medium,0.611,recovered,voice_call,4506.07,2026-08-01T04:16:51.175565+00:00,2026-08-03T11:16:51.175565+00:00
ec08117a-5228-404e-8d6a-4549a5fb1d93,7d802f70-a96b-4027-9d9e-901c29fb7974,66a9daab-73e5-4390-8909-716d35298379,low,0.841,recovered,email,1013.07,2026-08-08T12:54:51.175565+00:00,2026-08-09T19:54:51.175565+00:00
90670e79-c865-40c8-93e9-d35bac8a93b6,0c88922e-a0ce-4779-accf-b916c77d45c9,9af27387-c4f4-446f-b74c-b0fe302e9a3e,low,0.829,lost,email,2530.56,2026-08-17T11:35:51.175565+00:00,
227bd439-1e30-4b67-90e7-7fae5cbc6c9d,a2edf496-2313-4ebb-b626-067af252e972,f4e02ff9-f6d7-4d0c-94b2-456d2dc0c510,low,0.788,recovered,email,3062.98,2026-07-03T23:21:51.175565+00:00,2026-07-06T12:21:51.175565+00:00
3197f6b7-6d6c-4648-b43f-0e2c4b736ec2,08e4b00c-d5cc-4ea1-a1ed-92fbed3dca71,675ac51f-9b6e-44ca-8c88-08e45ec7f1b7,medium,0.477,lost,whatsapp,8750.83,2026-06-12T22:47:51.175565+00:00,
3a7816cb-cdf4-434d-aba7-43f2751d3c64,482fdca3-7438-45b5-aec1-1dfd30104b69,f1c94657-656c-4664-b006-32038be99ee1,medium,0.366,recovered,sms,2949.69,2026-06-12T19:33:51.175565+00:00,2026-06-15T05:33:51.175565+00:00
cf6cd122-790f-4ca3-8add-d4d34c9ee98c,2fa13947-2d63-46e9-a67d-a4e2e2010cde,4839d121-002b-4ce7-9546-7d414cb00bf4,low,0.9,recovered,whatsapp,1226.45,2026-06-24T08:17:51.175565+00:00,2026-06-25T17:17:51.175565+00:00
a8105c39-437b-411f-b09d-40e4b28eb722,1fa8820c-43a3-492b-b15d-acfd5cc2de8e,15753335-3efe-4c49-ae58-26d5c2b91456,high,0.222,lost,whatsapp,2884.05,2026-06-02T18:11:51.175565+00:00,
5b9930ad-d93b-453e-bf33-09f099f68e2e,7cbb8088-47fc-410b-bed7-b8e280abfc7e,37b8a995-8c16-4020-b84a-ac5bc13bbfd9,high,0.309,lost,whatsapp,8181.77,2026-07-05T10:32:51.175565+00:00,
657b425a-0475-4263-8c3c-cca8382d350d,48901a37-7b4c-4c34-81f4-829d19810fc4,4128de9a-9400-4264-85f2-e4c4bdf25fac,medium,0.569,lost,sms,5037.34,2026-08-08T15:09:51.175565+00:00,
bc840353-accf-4f48-b1aa-59c5dc2f1f0b,7cfec718-8879-42a7-8c69-55459270d340,17b8819b-46bb-4a5a-adc6-5fbdfde43018,medium,0.558,lost,whatsapp,1194.74,2026-06-03T06:11:51.175565+00:00,
a9517f22-b47d-41d5-8c98-8430e2c731a8,8e35cfdc-4023-40eb-b38a-eef932b879ec,5fb3db68-d8b6-4068-aa66-75e6decfc020,medium,0.351,lost,email,3292.62,2026-06-17T01:58:51.175565+00:00,
232cb2ca-0c6e-4ac5-a9ae-35db18034458,c470e858-4953-4ac0-a3dd-da4fdb982fff,e7489c75-63cc-4906-9bbf-dedcb03e7769,low,0.817,recovered,whatsapp,1200.85,2026-07-21T21:30:51.175565+00:00,2026-07-22T18:30:51.175565+00:00
03c683b5-9705-4bef-a0ce-27f4d9ce338b,a0b886d5-ef96-41cd-9758-6ea60f1fa343,2e2221a0-5da8-4bec-b46e-0bdf73e4e278,medium,0.379,recovered,whatsapp,4157.52,2026-07-10T11:44:51.175565+00:00,2026-07-12T09:44:51.175565+00:00
d033d38a-d96c-478d-92cb-8c3d0f45de1c,9c0cb0e5-24e1-4032-bca7-fa3810a35864,b3769a4a-f7d4-488c-8735-302ec1e6a80c,medium,0.623,lost,voice_call,3756.61,2026-06-15T11:24:51.175565+00:00,
ed8c5bfa-c926-440d-9c0e-0119d3ddaab0,feca193a-277a-4e61-854c-ea8e64b5d50a,d35daf64-780e-4c23-a42f-4f80c8e70f9a,medium,0.367,recovered,whatsapp,3529.27,2026-06-11T19:30:51.175565+00:00,2026-06-14T05:30:51.175565+00:00
0d3a035a-084a-4794-a728-0919aece7167,4351fab3-4ba4-49d8-9d46-c186975f08dd,2de9af31-d5c0-4650-8b29-030151fc0f25,medium,0.53,recovered,sms,1589.95,2026-05-25T17:12:51.175565+00:00,2026-05-26T09:12:51.175565+00:00
aedf07e9-ed92-447d-9189-7ce408cc6351,a4f81b1d-cfa2-4648-89e1-25f782b0c061,4f461306-55fb-49be-a891-52f1fcbc5d04,medium,0.641,recovered,whatsapp,1701.08,2026-06-11T11:21:51.175565+00:00,2026-06-14T02:21:51.175565+00:00
fba087dd-ec0f-4091-8bd7-790f0b85b44c,e6037031-8bd2-422f-be62-b95073b01df4,418745db-799c-4441-a265-cab7fe43b510,low,0.789,recovered,sms,2226.76,2026-07-29T08:07:51.175565+00:00,2026-07-30T18:07:51.175565+00:00
e83b11a6-5638-436b-a7ee-241ffaa79584,db894160-ae6f-404b-958f-e5a378d40576,59f0ea0d-d014-4315-81e2-20d522ab1cb0,low,0.88,recovered,voice_call,572.11,2026-07-29T11:45:51.175565+00:00,2026-08-01T08:45:51.175565+00:00
e0fd441c-6f6a-419d-839a-c8dea7e55833,26acbd8f-cb32-4308-88e3-8d4d7ee5036a,00768ba3-8639-4ca8-9bc2-397e6737d4d4,medium,0.503,lost,email,14714.29,2026-08-13T03:24:51.175565+00:00,
27ac5f18-0591-4894-ae1d-5f3257d4baa6,ef38998a-8fa6-4fa5-9979-6915c2de740b,522deb52-bc2c-4f8a-916a-ca91d43431e2,medium,0.612,recovered,whatsapp,875.77,2026-07-11T14:04:51.175565+00:00,2026-07-12T13:04:51.175565+00:00
d42b0535-9da0-419f-8dc5-4def1b577e81,bfb92485-2ee3-4a94-b065-41711b4caf37,25deb7b8-209e-4cc4-bcc7-33b163cf8c8c,low,0.656,lost,email,3230.67,2026-07-07T04:23:51.175565+00:00,
9aef7c79-1ff2-46d7-be2b-c419eb9d14d5,efea5e88-7e5d-4e49-9fb8-d267d4e6ed67,20d7fcd6-df94-4b03-ae76-14c575863941,medium,0.408,recovered,voice_call,11248.28,2026-06-28T02:51:51.175565+00:00,2026-06-30T21:51:51.175565+00:00
f2fbf7ca-db7c-448f-8a41-a7144efb9941,f7f76b8b-fb58-4ed6-a2f7-80b17813d35e,fb4e50b2-af83-4c44-8c78-738c7c13274b,medium,0.632,recovered,email,955.1,2026-07-15T03:02:51.175565+00:00,2026-07-17T02:02:51.175565+00:00
5225fed0-b856-424d-8489-a520b3355d29,d4ad310c-f3ae-4478-b5fb-075a0055bd07,462560a1-c915-4847-973a-acd8dc69afe3,medium,0.509,recovered,voice_call,6611.24,2026-06-07T18:54:51.175565+00:00,2026-06-08T05:54:51.175565+00:00
7ae69493-ce84-4a13-850f-c61181e2a7d7,480e9ed8-6f5e-4e34-b389-3879cbcd6cf3,503804f9-562e-4404-91be-dcae8015cf41,low,0.928,recovered,whatsapp,4266.85,2026-06-07T08:37:51.175565+00:00,2026-06-07T19:37:51.175565+00:00
c4058921-f1df-4301-8b88-264645229d86,4ce67b0f-0ad8-43d6-9657-b1ed34bb81ce,fa65faac-10c8-48af-979f-8fef590a6d51,low,0.739,lost,sms,945.41,2026-06-02T20:26:51.175565+00:00,
92a67990-4bb5-42cc-bece-31ca2113f648,62795310-4866-473b-ad2a-eb5b9e57428a,1c00feb5-8fdb-4a8e-86e2-9951ccbc9961,high,0.04,lost,voice_call,47612.29,2026-08-12T11:04:51.175565+00:00,
4f8889d6-b0a1-44cf-b4ee-642d1c9b6d30,de8b8f87-e7a9-406b-8883-4bafcda2d422,bd83a1b5-f84f-497e-9b9c-06e6013c1098,low,0.801,recovered,email,4902.23,2026-06-14T03:55:51.175565+00:00,2026-06-14T18:55:51.175565+00:00
ea33ac7c-6e59-4de2-8dbe-e013f5885540,3739ba5d-77e0-461e-956c-f91011fe9706,c2b11660-5d62-4fd8-be1d-249c91aabc59,low,0.889,recovered,sms,1325.08,2026-07-10T10:31:51.175565+00:00,2026-07-13T07:31:51.175565+00:00
d49e2cd8-6d4b-4fd2-a32a-957d0ab5667a,a276c71c-bd1d-4554-b297-250710773d76,eeecb22d-c53e-4dc5-b1fc-b8866e1c39c8,low,0.813,recovered,email,1200.93,2026-05-29T03:17:51.175565+00:00,2026-05-29T16:17:51.175565+00:00
